ReviewID,EmployeeID,ReviewYear,ReviewDate,PerformanceRating,PerformanceScore,GoalAchievementPct,ManagerFeedback,SalaryIncreaseRecommended_Pct,PromotionRecommended,Department,Region,JobGrade,ReviewerID,SourceSystem,LoadDate
PERF-EMP-02987-2023,EMP-02987,2023,2023-12-15,Meets Expectations,3,72.0,Meets expectations across all KPIs.,0.084,No,Human Resources,Europe,G2,EMP-00529,Workday,2024-12-31
PERF-EMP-02987-2024,EMP-02987,2024,2024-12-15,Exceeds Expectations,4,78.5,"Exceptional year, exceeded all targets.",0.085,No,Human Resources,Europe,G2,EMP-00529,Workday,2024-12-31
PERF-EMP-02747-2022,EMP-02747,2022,2022-12-15,Exceeds Expectations,4,66.4,Needs to improve stakeholder communication.,0.013,No,Technology,Asia Pacific,G10,,Workday,2024-12-31
PERF-EMP-02747-2023,EMP-02747,2023,2023-12-15,Exceeds Expectations,4,105.9,"Exceptional year, exceeded all targets.",0.087,No,Technology,Asia Pacific,G10,,Workday,2024-12-31
PERF-EMP-02747-2024,EMP-02747,2024,2024-12-15,Meets Expectations,3,113.4,Development needed in technical skills.,0.044,No,Technology,Asia Pacific,G10,,Workday,2024-12-31
PERF-EMP-09353-2022,EMP-09353,2022,2022-12-15,Exceeds Expectations,4,104.4,"Strong contributor, consistently delivers.",0.052,No,Internal Audit,Latin America,G4,EMP-04951,Workday,2024-12-31
PERF-EMP-09353-2023,EMP-09353,2023,2023-12-15,Unsatisfactory,1,64.1,Development needed in technical skills.,0.062,No,Internal Audit,Latin America,G4,EMP-04951,Workday,2024-12-31
PERF-EMP-09353-2024,EMP-09353,2024,2024-12-15,Meets Expectations,3,93.3,"Exceptional year, exceeded all targets.",0.003,No,Internal Audit,Latin America,G4,EMP-04951,Workday,2024-12-31
PERF-EMP-09724-2022,EMP-09724,2022,2022-12-15,Exceeds Expectations,4,60.7,Needs to improve stakeholder communication.,0.117,No,Wealth Management,Latin America,G1,EMP-06780,Workday,2024-12-31
PERF-EMP-09724-2023,EMP-09724,2023,2023-12-15,Exceptional,5,117.5,Development needed in technical skills.,0.099,No,Wealth Management,Latin America,G1,EMP-06780,Workday,2024-12-31
PERF-EMP-09724-2024,EMP-09724,2024,2024-12-15,Meets Expectations,3,65.5,Meets expectations across all KPIs.,0.11,No,Wealth Management,Latin America,G1,EMP-06780,Workday,2024-12-31
PERF-EMP-06008-2022,EMP-06008,2022,2022-12-15,Exceeds Expectations,4,76.5,Development needed in technical skills.,0.046,No,Finance,Europe,G2,EMP-04723,Workday,2024-12-31
PERF-EMP-06008-2023,EMP-06008,2023,2023-12-15,Meets Expectations,3,88.8,"Strong contributor, consistently delivers.",0.074,No,Finance,Europe,G2,EMP-04723,Workday,2024-12-31
PERF-EMP-06008-2024,EMP-06008,2024,2024-12-15,Exceeds Expectations,4,91.6,Meets expectations across all KPIs.,0.082,No,Finance,Europe,G2,EMP-04723,Workday,2024-12-31
PERF-EMP-01031-2023,EMP-01031,2023,2023-12-15,Exceeds Expectations,4,107.5,Needs to improve stakeholder communication.,0.076,No,Retail Banking,Asia Pacific,G1,EMP-00915,Workday,2024-12-31
PERF-EMP-01031-2024,EMP-01031,2024,2024-12-15,Exceeds Expectations,4,118.5,Meets expectations across all KPIs.,0.068,No,Retail Banking,Asia Pacific,G1,EMP-00915,Workday,2024-12-31
PERF-EMP-07690-2022,EMP-07690,2022,2022-12-15,Unsatisfactory,1,118.0,Development needed in technical skills.,0.073,No,Treasury,North America,G4,EMP-05782,Workday,2024-12-31
PERF-EMP-07690-2023,EMP-07690,2023,2023-12-15,Needs Improvement,2,99.6,"Exceptional year, exceeded all targets.",0.044,No,Treasury,North America,G4,EMP-05782,Workday,2024-12-31
PERF-EMP-07690-2024,EMP-07690,2024,2024-12-15,Exceeds Expectations,4,116.3,Meets expectations across all KPIs.,0.087,No,Treasury,North America,G4,EMP-05782,Workday,2024-12-31
PERF-EMP-01848-2022,EMP-01848,2022,2022-12-15,Exceptional,5,78.5,Development needed in technical skills.,0.066,No,Retail Banking,Europe,G3,EMP-01260,Workday,2024-12-31
PERF-EMP-01848-2023,EMP-01848,2023,2023-12-15,Needs Improvement,2,103.4,Needs to improve stakeholder communication.,0.064,No,Retail Banking,Europe,G3,EMP-01260,Workday,2024-12-31
PERF-EMP-01848-2024,EMP-01848,2024,2024-12-15,Exceeds Expectations,4,94.9,Needs to improve stakeholder communication.,0.032,No,Retail Banking,Europe,G3,EMP-01260,Workday,2024-12-31
PERF-EMP-00766-2022,EMP-00766,2022,2022-12-15,Needs Improvement,2,103.9,"Exceptional year, exceeded all targets.",0.102,No,Credit Risk,North America,G5,EMP-00670,Workday,2024-12-31
PERF-EMP-00766-2023,EMP-00766,2023,2023-12-15,Meets Expectations,3,83.5,Meets expectations across all KPIs.,0.074,No,Credit Risk,North America,G5,EMP-00670,Workday,2024-12-31
PERF-EMP-06201-2023,EMP-06201,2023,2023-12-15,Meets Expectations,3,104.3,Needs to improve stakeholder communication.,0.11,No,Risk & Compliance,North America,G2,EMP-04723,Workday,2024-12-31
PERF-EMP-06201-2024,EMP-06201,2024,2024-12-15,Meets Expectations,3,107.8,"Strong contributor, consistently delivers.",0.093,No,Risk & Compliance,North America,G2,EMP-04723,Workday,2024-12-31
PERF-EMP-04019-2022,EMP-04019,2022,2022-12-15,Exceeds Expectations,4,103.7,Development needed in technical skills.,0.059,No,Retail Banking,North America,G2,EMP-03275,Workday,2024-12-31
PERF-EMP-04019-2023,EMP-04019,2023,2023-12-15,Needs Improvement,2,76.1,Needs to improve stakeholder communication.,0.044,No,Retail Banking,North America,G2,EMP-03275,Workday,2024-12-31
PERF-EMP-04019-2024,EMP-04019,2024,2024-12-15,Meets Expectations,3,71.4,Meets expectations across all KPIs.,0.053,No,Retail Banking,North America,G2,EMP-03275,Workday,2024-12-31
PERF-EMP-02759-2022,EMP-02759,2022,2022-12-15,Exceeds Expectations,4,66.9,"Strong contributor, consistently delivers.",0.029,No,Finance,Europe,G3,EMP-00489,Workday,2024-12-31
PERF-EMP-02759-2023,EMP-02759,2023,2023-12-15,Needs Improvement,2,99.7,Development needed in technical skills.,0.06,Yes,Finance,Europe,G3,EMP-00489,Workday,2024-12-31
PERF-EMP-02759-2024,EMP-02759,2024,2024-12-15,Exceptional,5,111.6,Development needed in technical skills.,0.027,Yes,Finance,Europe,G3,EMP-00489,Workday,2024-12-31
PERF-EMP-06232-2022,EMP-06232,2022,2022-12-15,Exceeds Expectations,4,76.5,"Strong contributor, consistently delivers.",0.07,No,Investment Banking,North America,G1,EMP-03769,Workday,2024-12-31
PERF-EMP-06232-2023,EMP-06232,2023,2023-12-15,Exceeds Expectations,4,116.2,"Exceptional year, exceeded all targets.",0.039,Yes,Investment Banking,North America,G1,EMP-03769,Workday,2024-12-31
PERF-EMP-06232-2024,EMP-06232,2024,2024-12-15,Meets Expectations,3,115.7,Development needed in technical skills.,0.009,No,Investment Banking,North America,G1,EMP-03769,Workday,2024-12-31
PERF-EMP-03786-2022,EMP-03786,2022,2022-12-15,Exceeds Expectations,4,89.3,"Strong contributor, consistently delivers.",0.052,No,Human Resources,Asia Pacific,G6,EMP-00846,Workday,2024-12-31
PERF-EMP-03786-2024,EMP-03786,2024,2024-12-15,Exceeds Expectations,4,82.3,"Strong contributor, consistently delivers.",0.082,No,Human Resources,Asia Pacific,G6,EMP-00846,Workday,2024-12-31
PERF-EMP-00645-2022,EMP-00645,2022,2022-12-15,Meets Expectations,3,61.4,Meets expectations across all KPIs.,0.108,No,Internal Audit,Asia Pacific,G1,EMP-00385,Workday,2024-12-31
PERF-EMP-00645-2024,EMP-00645,2024,2024-12-15,Meets Expectations,3,110.3,Needs to improve stakeholder communication.,0.086,No,Internal Audit,Asia Pacific,G1,EMP-00385,Workday,2024-12-31
PERF-EMP-06498-2022,EMP-06498,2022,2022-12-15,Exceeds Expectations,4,106.7,"Strong contributor, consistently delivers.",0.03,Yes,Risk & Compliance,North America,G1,EMP-00655,Workday,2024-12-31
PERF-EMP-00262-2022,EMP-00262,2022,2022-12-15,Meets Expectations,3,119.9,Meets expectations across all KPIs.,0.031,Yes,Internal Audit,Europe,G3,EMP-00113,Workday,2024-12-31
PERF-EMP-00262-2024,EMP-00262,2024,2024-12-15,Exceeds Expectations,4,91.7,Needs to improve stakeholder communication.,0.063,No,Internal Audit,Europe,G3,EMP-00113,Workday,2024-12-31
PERF-EMP-03667-2022,EMP-03667,2022,2022-12-15,Meets Expectations,3,76.4,"Strong contributor, consistently delivers.",0.023,No,Data & Analytics,North America,G4,EMP-00734,Workday,2024-12-31
PERF-EMP-03667-2023,EMP-03667,2023,2023-12-15,Exceptional,5,62.7,Needs to improve stakeholder communication.,0.112,No,Data & Analytics,North America,G4,EMP-00734,Workday,2024-12-31
PERF-EMP-03667-2024,EMP-03667,2024,2024-12-15,Exceeds Expectations,4,71.4,Development needed in technical skills.,0.079,No,Data & Analytics,North America,G4,EMP-00734,Workday,2024-12-31
PERF-EMP-09106-2022,EMP-09106,2022,2022-12-15,Meets Expectations,3,83.6,"Strong contributor, consistently delivers.",0.036,No,Legal,Latin America,G2,EMP-06714,Workday,2024-12-31
PERF-EMP-09106-2023,EMP-09106,2023,2023-12-15,Meets Expectations,3,70.2,"Strong contributor, consistently delivers.",0.103,No,Legal,Latin America,G2,EMP-06714,Workday,2024-12-31
PERF-EMP-09106-2024,EMP-09106,2024,2024-12-15,Meets Expectations,3,106.3,"Exceptional year, exceeded all targets.",0.015,No,Legal,Latin America,G2,EMP-06714,Workday,2024-12-31
PERF-EMP-01833-2022,EMP-01833,2022,2022-12-15,Meets Expectations,3,89.4,Meets expectations across all KPIs.,0.044,No,Retail Banking,North America,G7,EMP-00356,Workday,2024-12-31
PERF-EMP-01833-2023,EMP-01833,2023,2023-12-15,Unsatisfactory,1,84.4,"Strong contributor, consistently delivers.",0.055,No,Retail Banking,North America,G7,EMP-00356,Workday,2024-12-31
PERF-EMP-01833-2024,EMP-01833,2024,2024-12-15,Meets Expectations,3,76.1,"Strong contributor, consistently delivers.",0.001,No,Retail Banking,North America,G7,EMP-00356,Workday,2024-12-31
PERF-EMP-09497-2022,EMP-09497,2022,2022-12-15,Needs Improvement,2,112.9,Development needed in technical skills.,0.09,No,Data & Analytics,Europe,G2,EMP-00452,Workday,2024-12-31
PERF-EMP-09497-2023,EMP-09497,2023,2023-12-15,Meets Expectations,3,114.2,Meets expectations across all KPIs.,0.105,Yes,Data & Analytics,Europe,G2,EMP-00452,Workday,2024-12-31
PERF-EMP-09497-2024,EMP-09497,2024,2024-12-15,Meets Expectations,3,103.0,"Strong contributor, consistently delivers.",0.104,No,Data & Analytics,Europe,G2,EMP-00452,Workday,2024-12-31
PERF-EMP-00820-2022,EMP-00820,2022,2022-12-15,Exceptional,5,84.7,"Strong contributor, consistently delivers.",0.113,No,Marketing,North America,G10,,Workday,2024-12-31
PERF-EMP-00820-2024,EMP-00820,2024,2024-12-15,Unsatisfactory,1,65.9,Development needed in technical skills.,0.011,Yes,Marketing,North America,G10,,Workday,2024-12-31
PERF-EMP-04727-2022,EMP-04727,2022,2022-12-15,Needs Improvement,2,116.1,"Strong contributor, consistently delivers.",0.052,No,Investment Banking,Asia Pacific,G3,EMP-02058,Workday,2024-12-31
PERF-EMP-04727-2023,EMP-04727,2023,2023-12-15,Meets Expectations,3,112.1,"Exceptional year, exceeded all targets.",0.089,No,Investment Banking,Asia Pacific,G3,EMP-02058,Workday,2024-12-31
PERF-EMP-05191-2022,EMP-05191,2022,2022-12-15,Meets Expectations,3,61.9,Development needed in technical skills.,0.02,No,Credit Risk,Asia Pacific,G5,EMP-04588,Workday,2024-12-31
PERF-EMP-05191-2024,EMP-05191,2024,2024-12-15,Needs Improvement,2,94.2,Needs to improve stakeholder communication.,0.012,No,Credit Risk,Asia Pacific,G5,EMP-04588,Workday,2024-12-31
PERF-EMP-00152-2022,EMP-00152,2022,2022-12-15,Exceeds Expectations,4,103.4,"Exceptional year, exceeded all targets.",0.02,No,Operations,Asia Pacific,G3,EMP-00093,Workday,2024-12-31
PERF-EMP-00152-2024,EMP-00152,2024,2024-12-15,Exceeds Expectations,4,86.6,Meets expectations across all KPIs.,0.065,No,Operations,Asia Pacific,G3,EMP-00093,Workday,2024-12-31
PERF-EMP-01972-2023,EMP-01972,2023,2023-12-15,Meets Expectations,3,105.8,"Strong contributor, consistently delivers.",0.115,No,Finance,Middle East & Africa,G1,EMP-00749,Workday,2024-12-31
PERF-EMP-01972-2024,EMP-01972,2024,2024-12-15,Meets Expectations,3,87.0,"Strong contributor, consistently delivers.",0.018,No,Finance,Middle East & Africa,G1,EMP-00749,Workday,2024-12-31
PERF-EMP-04526-2022,EMP-04526,2022,2022-12-15,Exceeds Expectations,4,113.0,Development needed in technical skills.,0.11,No,Corporate Strategy,Europe,G1,EMP-01373,Workday,2024-12-31
PERF-EMP-04526-2023,EMP-04526,2023,2023-12-15,Meets Expectations,3,87.8,"Exceptional year, exceeded all targets.",0.076,Yes,Corporate Strategy,Europe,G1,EMP-01373,Workday,2024-12-31
PERF-EMP-08870-2022,EMP-08870,2022,2022-12-15,Meets Expectations,3,119.1,Needs to improve stakeholder communication.,0.028,No,Investment Banking,Middle East & Africa,G8,EMP-08741,Workday,2024-12-31
PERF-EMP-08870-2024,EMP-08870,2024,2024-12-15,Needs Improvement,2,109.4,Needs to improve stakeholder communication.,0.048,No,Investment Banking,Middle East & Africa,G8,EMP-08741,Workday,2024-12-31
PERF-EMP-03406-2022,EMP-03406,2022,2022-12-15,Exceeds Expectations,4,81.8,Development needed in technical skills.,0.091,Yes,Legal,Asia Pacific,G6,EMP-03006,Workday,2024-12-31
PERF-EMP-03406-2023,EMP-03406,2023,2023-12-15,Unsatisfactory,1,80.1,"Exceptional year, exceeded all targets.",0.096,No,Legal,Asia Pacific,G6,EMP-03006,Workday,2024-12-31
PERF-EMP-03406-2024,EMP-03406,2024,2024-12-15,Meets Expectations,3,84.4,"Strong contributor, consistently delivers.",0.0,No,Legal,Asia Pacific,G6,EMP-03006,Workday,2024-12-31
PERF-EMP-05024-2022,EMP-05024,2022,2022-12-15,Meets Expectations,3,100.6,Meets expectations across all KPIs.,0.084,No,Finance,Europe,G7,EMP-03648,Workday,2024-12-31
PERF-EMP-03776-2022,EMP-03776,2022,2022-12-15,Exceeds Expectations,4,70.8,"Strong contributor, consistently delivers.",0.027,No,Operations,Asia Pacific,G3,EMP-00333,Workday,2024-12-31
PERF-EMP-03776-2023,EMP-03776,2023,2023-12-15,Meets Expectations,3,112.3,"Strong contributor, consistently delivers.",0.008,No,Operations,Asia Pacific,G3,EMP-00333,Workday,2024-12-31
PERF-EMP-03776-2024,EMP-03776,2024,2024-12-15,Meets Expectations,3,94.1,Needs to improve stakeholder communication.,0.116,No,Operations,Asia Pacific,G3,EMP-00333,Workday,2024-12-31
PERF-EMP-03403-2024,EMP-03403,2024,2024-12-15,Exceptional,5,65.3,Needs to improve stakeholder communication.,0.118,No,Legal,Europe,G8,EMP-01783,Workday,2024-12-31
PERF-EMP-09609-2022,EMP-09609,2022,2022-12-15,Meets Expectations,3,108.5,Development needed in technical skills.,0.037,No,Marketing,Asia Pacific,G1,EMP-05847,Workday,2024-12-31
PERF-EMP-09609-2024,EMP-09609,2024,2024-12-15,Exceptional,5,86.6,Needs to improve stakeholder communication.,0.093,Yes,Marketing,Asia Pacific,G1,EMP-05847,Workday,2024-12-31
PERF-EMP-05404-2022,EMP-05404,2022,2022-12-15,Meets Expectations,3,87.0,"Strong contributor, consistently delivers.",0.106,No,Risk & Compliance,Europe,G4,EMP-03171,Workday,2024-12-31
PERF-EMP-05404-2023,EMP-05404,2023,2023-12-15,Exceeds Expectations,4,112.0,"Exceptional year, exceeded all targets.",0.109,No,Risk & Compliance,Europe,G4,EMP-03171,Workday,2024-12-31
PERF-EMP-00900-2022,EMP-00900,2022,2022-12-15,Exceeds Expectations,4,94.4,Needs to improve stakeholder communication.,0.112,Yes,Wealth Management,North America,G5,EMP-00132,Workday,2024-12-31
PERF-EMP-00900-2023,EMP-00900,2023,2023-12-15,Needs Improvement,2,73.8,Development needed in technical skills.,0.012,No,Wealth Management,North America,G5,EMP-00132,Workday,2024-12-31
PERF-EMP-00900-2024,EMP-00900,2024,2024-12-15,Exceptional,5,63.6,"Exceptional year, exceeded all targets.",0.081,Yes,Wealth Management,North America,G5,EMP-00132,Workday,2024-12-31
PERF-EMP-00831-2023,EMP-00831,2023,2023-12-15,Meets Expectations,3,73.2,Development needed in technical skills.,0.062,No,Wealth Management,North America,G6,EMP-00700,Workday,2024-12-31
PERF-EMP-04216-2023,EMP-04216,2023,2023-12-15,Exceptional,5,73.2,Meets expectations across all KPIs.,0.035,No,Internal Audit,Europe,G2,EMP-02140,Workday,2024-12-31
PERF-EMP-04216-2024,EMP-04216,2024,2024-12-15,Exceptional,5,95.6,Meets expectations across all KPIs.,0.02,No,Internal Audit,Europe,G2,EMP-02140,Workday,2024-12-31
PERF-EMP-04569-2022,EMP-04569,2022,2022-12-15,Meets Expectations,3,110.5,Needs to improve stakeholder communication.,0.086,No,Risk & Compliance,Latin America,G4,EMP-03937,Workday,2024-12-31
PERF-EMP-04569-2023,EMP-04569,2023,2023-12-15,Exceeds Expectations,4,60.5,"Exceptional year, exceeded all targets.",0.04,No,Risk & Compliance,Latin America,G4,EMP-03937,Workday,2024-12-31
PERF-EMP-04569-2024,EMP-04569,2024,2024-12-15,Meets Expectations,3,70.3,Needs to improve stakeholder communication.,0.024,No,Risk & Compliance,Latin America,G4,EMP-03937,Workday,2024-12-31
PERF-EMP-03641-2022,EMP-03641,2022,2022-12-15,Exceptional,5,90.7,"Exceptional year, exceeded all targets.",0.116,No,Risk & Compliance,North America,G3,EMP-03576,Workday,2024-12-31
PERF-EMP-03641-2024,EMP-03641,2024,2024-12-15,Needs Improvement,2,64.3,Needs to improve stakeholder communication.,0.048,No,Risk & Compliance,North America,G3,EMP-03576,Workday,2024-12-31
PERF-EMP-01258-2022,EMP-01258,2022,2022-12-15,Exceeds Expectations,4,70.5,Development needed in technical skills.,0.015,Yes,Technology,Europe,G3,EMP-00227,Workday,2024-12-31
PERF-EMP-01258-2023,EMP-01258,2023,2023-12-15,Exceptional,5,66.3,Meets expectations across all KPIs.,0.011,No,Technology,Europe,G3,EMP-00227,Workday,2024-12-31
PERF-EMP-07833-2022,EMP-07833,2022,2022-12-15,Meets Expectations,3,101.6,Meets expectations across all KPIs.,0.057,No,Human Resources,Latin America,G6,EMP-01433,Workday,2024-12-31
PERF-EMP-07833-2023,EMP-07833,2023,2023-12-15,Meets Expectations,3,109.0,Meets expectations across all KPIs.,0.116,No,Human Resources,Latin America,G6,EMP-01433,Workday,2024-12-31
PERF-EMP-07833-2024,EMP-07833,2024,2024-12-15,Exceeds Expectations,4,67.4,Development needed in technical skills.,0.094,No,Human Resources,Latin America,G6,EMP-01433,Workday,2024-12-31
PERF-EMP-01862-2023,EMP-01862,2023,2023-12-15,Meets Expectations,3,71.5,Meets expectations across all KPIs.,0.076,No,Risk & Compliance,North America,G6,EMP-00194,Workday,2024-12-31
PERF-EMP-01862-2024,EMP-01862,2024,2024-12-15,Needs Improvement,2,68.0,Needs to improve stakeholder communication.,0.103,No,Risk & Compliance,North America,G6,EMP-00194,Workday,2024-12-31
PERF-EMP-01338-2023,EMP-01338,2023,2023-12-15,Meets Expectations,3,63.0,Needs to improve stakeholder communication.,0.018,Yes,Data & Analytics,Europe,G1,EMP-00696,Workday,2024-12-31
PERF-EMP-01338-2024,EMP-01338,2024,2024-12-15,Unsatisfactory,1,106.3,Meets expectations across all KPIs.,0.056,No,Data & Analytics,Europe,G1,EMP-00696,Workday,2024-12-31
PERF-EMP-09857-2022,EMP-09857,2022,2022-12-15,Exceptional,5,96.9,Development needed in technical skills.,0.062,Yes,Data & Analytics,North America,G2,EMP-05711,Workday,2024-12-31
PERF-EMP-09857-2023,EMP-09857,2023,2023-12-15,Meets Expectations,3,112.6,"Exceptional year, exceeded all targets.",0.063,No,Data & Analytics,North America,G2,EMP-05711,Workday,2024-12-31
PERF-EMP-05466-2023,EMP-05466,2023,2023-12-15,Needs Improvement,2,106.1,"Exceptional year, exceeded all targets.",0.054,No,Legal,Europe,G2,EMP-01096,Workday,2024-12-31
PERF-EMP-05466-2024,EMP-05466,2024,2024-12-15,Meets Expectations,3,60.1,Meets expectations across all KPIs.,0.107,No,Legal,Europe,G2,EMP-01096,Workday,2024-12-31
PERF-EMP-04828-2022,EMP-04828,2022,2022-12-15,Needs Improvement,2,71.0,"Strong contributor, consistently delivers.",0.042,No,Credit Risk,North America,G6,EMP-03586,Workday,2024-12-31
PERF-EMP-04828-2023,EMP-04828,2023,2023-12-15,Exceeds Expectations,4,85.9,"Exceptional year, exceeded all targets.",0.103,No,Credit Risk,North America,G6,EMP-03586,Workday,2024-12-31
PERF-EMP-04828-2024,EMP-04828,2024,2024-12-15,Meets Expectations,3,111.4,"Exceptional year, exceeded all targets.",0.032,No,Credit Risk,North America,G6,EMP-03586,Workday,2024-12-31
PERF-EMP-06463-2022,EMP-06463,2022,2022-12-15,Exceeds Expectations,4,74.9,Development needed in technical skills.,0.109,No,Data & Analytics,North America,G2,EMP-03241,Workday,2024-12-31
